lr-AdamW,step,loss,loss_focal,loss_dice,loss_classification,acc,loss_iou,train_per_mask_iou,epoch
,9249,2.2227556705474854,0.08989354223012924,0.42459940910339355,0.0,0.0,0.00028540162020362914,0.20333030819892883,5
5.000000000000001e-07,9299,,,,,,,,
,9299,0.2253120243549347,0.0035717133432626724,0.15368926525115967,0.0,0.0,0.00018850606284104288,0.2159978449344635,5
5.000000000000001e-07,9349,,,,,,,,
,9349,1.0918998718261719,0.009454041719436646,0.899127185344696,0.0,0.0,0.003691909834742546,0.20205344259738922,5
5.000000000000001e-07,9399,,,,,,,,
,9399,1.0236303806304932,0.0041788793168962,0.9332332015037537,0.0,0.0,0.006819588132202625,0.201323002576828,5
5.000000000000001e-07,9449,,,,,,,,
,9449,0.5568284392356873,0.0077631208114326,0.3810480833053589,0.0,0.0,0.02051796391606331,0.19831445813179016,5
5.000000000000001e-07,9499,,,,,,,,
,9499,1.0696243047714233,0.0049672494642436504,0.965907096862793,0.0,0.0,0.004372202325612307,0.20222602784633636,5
5.000000000000001e-07,9549,,,,,,,,
,9549,1.205597996711731,0.015066777355968952,0.9032013416290283,0.0,0.0,0.001061056274920702,0.2013033628463745,5
5.000000000000001e-07,9599,,,,,,,,
,9599,1.4810019731521606,0.028007039800286293,0.9192604422569275,0.0,0.0,0.0016006836667656898,0.20497924089431763,5
5.000000000000001e-07,9649,,,,,,,,
,9649,1.4487489461898804,0.025295443832874298,0.9026841521263123,0.0,0.0,0.040156036615371704,0.20983083546161652,5
5.000000000000001e-07,9699,,,,,,,,
,9699,1.5491267442703247,0.041275754570961,0.6966017484664917,0.0,0.0,0.027009887620806694,0.20659801363945007,5
5.000000000000001e-07,9749,,,,,,,,
,9749,1.3366217613220215,0.04300636798143387,0.47136515378952026,0.0,0.0,0.005129358731210232,0.2032848596572876,5
5.000000000000001e-07,9799,,,,,,,,
,9799,0.5634393095970154,0.003795719239860773,0.479605495929718,0.0,0.0,0.007919411174952984,0.2008829116821289,5
5.000000000000001e-07,9849,,,,,,,,
,9849,0.7215017080307007,0.01662543974816799,0.31947553157806396,0.0,0.0,0.0695173591375351,0.213040292263031,5
5.000000000000001e-07,9899,,,,,,,,
,9899,0.4414696991443634,0.008372828364372253,0.22293728590011597,0.0,0.0,0.05107584223151207,0.17884410917758942,5
5.000000000000001e-07,9949,,,,,,,,
,9949,0.977135419845581,0.008743365295231342,0.7936044335365295,0.0,0.0,0.008663628250360489,0.19119012355804443,5
5.000000000000001e-07,9999,,,,,,,,
,9999,0.5648462176322937,0.015020385384559631,0.26157283782958984,0.0,0.0,0.002865643473342061,0.19143065810203552,5
